image,preset,entropy,contrast,sharpness,colorfulness,brightness,entropy_improvement,contrast_improvement,sharpness_improvement,colorfulness_improvement
low00784,output_only,7.8405275,62.74644353679372,4022.9949498832643,25.701806117747754,133.941775,17.618793,128.11348993401822,1255.6156001082581,86.2944488817249
low00785,baseline,6.661577,27.380632566892555,296.53603740234377,13.89228062922206,96.1932125,0.0,0.0,0.0,0.0
low00785,minimal,6.7884474,29.949017582188965,353.96069573039927,15.186868434453,105.25289166666667,1.9045062,9.380298314955613,19.365153332153355,9.31875650789696
low00785,balanced,7.8774996,63.89937760172836,3725.474904163732,26.139344989248666,136.45335833333334,18.25277,133.374365788001,1156.3312495839962,88.15733490342267
low00785,aggressive,4.970163,73.07207511899341,10128.986828705396,32.287533394829566,203.63349583333334,-25.390598,166.87504366626254,3315.769266169245,132.41348383730138
low00785,illumination_only,6.8512983,30.716013998763287,376.9021957728994,15.697349401201082,108.92416666666666,2.8479908,12.181535337878673,27.101649794258847,12.993322120070804
low00785,output_only,7.841249,62.58496343859947,4027.971137315815,25.88033999716784,134.02085,17.708595,128.57384059955731,1258.3411893545383,86.29295425208443
low00786,baseline,6.666223,27.542545420415976,297.2225204478993,13.921284476607967,96.0596875,0.0,0.0,0.0,0.0
low00786,minimal,6.795098,30.124829847603554,354.915986853316,15.219212164597408,105.10605416666667,1.9332504,9.375620109800938,19.410866417011594,9.323332844540014
low00786,balanced,7.8799877,64.09377162841609,3729.305437293733,26.13948092828216,136.34533333333334,18.207682,132.70823611279747,1154.7183274248057,87.76630110680172
low00786,aggressive,4.967424,73.46583319189558,10167.417052916042,32.10750870364396,203.3060625,-25.483683,166.73581570074808,3320.8097817063995,130.63610802289423
low00786,illumination_only,6.8573546,30.902314580177034,377.9600453016493,15.738389500044745,108.79076666666667,2.8671646,12.198470070491819,27.163999797889694,13.052710951278037
low00786,output_only,7.8402443,62.736531130957154,4029.1607789040104,25.966353704178495,133.94776666666667,17.61149,127.78043994602457,1255.6041355252185,86.52268580395683
low00787,baseline,6.6210556,26.398083542590687,88.33105337901041,33.073496358502446,86.95210833333333,0.0,0.0,0.0,0.0
low00787,minimal,6.7499547,28.85560942479021,105.10249059888888,36.15905083781022,95.095375,1.9468058,9.309485964140347,18.98702277206598,9.329387029002598
low00787,balanced,7.8597574,63.30205122504246,1183.6451550488887,65.45753337203084,132.78342083333334,18.708525,139.7979047339209,1240.0102339662026,97.91537206257055
low00787,aggressive,5.6995564,72.0198863582348,3462.4827422465964,59.24503430776532,200.57838333333333,-13.917708,172.82240486146605,3819.8929592629147,79.1314521621019
low00787,illumination_only,6.817135,30.235539537885973,114.9665195956771,37.85066733899767,99.56594583333333,2.96145,14.536873440467495,30.154136283623124,14.444106328259783
low00787,output_only,7.8539543,62.90469940268937,1349.2993184663887,64.16061969449395,132.435375,18.620878,138.29267492543113,1427.5480896585964,93.9940640052702
low00788,baseline,6.6235056,26.30449023082021,84.35988657359376,34.73614951111631,85.60280416666667,0.0,0.0,0.0,0.0
low00788,minimal,6.7525907,28.75282968757857,100.40106166734375,37.97520229401211,93.62282083333334,1.9488934,9.307686388423942,19.01516911092101,9.324731809607254
low00788,balanced,7.860761,63.00407663146563,1126.1585661766494,68.6141824079727,130.3274375,18.67977,139.51833348074382,1234.9455670429486,97.52961503696517
low00788,aggressive,5.789241,71.62255302854146,3308.8109324441666,61.74039561717413,199.95415416666665,-12.595516,172.28261182808777,3822.2562604533978,77.74104639150026
low00788,illumination_only,6.8178883,30.124483219744473,109.89193229972221,39.76342920933919,98.0579,2.9347398,14.522208776539935,30.265623583852086,14.472760420996137
low00788,output_only,7.858814,62.77628282341135,1290.7136805256769,67.37241154912518,130.29875833333332,18.650368,138.65234517967656,1430.0087908483447,93.95474886347021
low00789,baseline,6.624241,26.297314405150455,85.33605717770833,34.887119480206685,85.8529,0.0,0.0,0.0,0.0
low00789,minimal,6.7530966,28.74527812883621,101.53462414437502,38.14304966618087,93.89449583333334,1.9452147,9.308797415474134,18.982089754784354,9.332757288320833
low00789,balanced,7.8591633,62.914338966831046,1136.3023978374829,68.94670496504283,130.93067083333332,18.642475,139.2424488582339,1231.5618689426751,97.62796697549064
low00789,aggressive,5.778524,71.48341726821401,3343.182923938733,61.87311395752755,200.31090833333334,-12.767002,171.8278230503022,3817.667436845262,77.35231477804136
low00789,illumination_only,6.8185596,30.11568631318485,111.09647386222221,39.93917678092904,98.33889583333334,2.9334497,14.52000705930088,30.18702473078763,14.481153434260039
low00789,output_only,7.854761,62.596133758169735,1298.4084617012325,67.60859309787102,130.9261125,18.57602,138.0324195611016,1421.5238489368658,93.79241996814602
